claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-ignatius-active-troas	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-phil-4 explicitly places ignatius-of-antioch in troas. Excerpt: 'Be careful therefore to have but one Eucharist. For there is one flesh of our Lord Jesus Christ and one cup to the unity' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-baptism-regen	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Ign. Smyrn. 1 ties baptism to the flesh of Christ. [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-bodily-resurrection	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ignatius-smyrn-1 from epistles-of-ignatius directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ignatius confesses that Christ was truly of the seed of David, truly born of a virgin, baptized by John that all righteousness m'
clm-ignatius-affirms-episcopal-chair	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ignatius-smyrn-8 from epistles-of-ignatius directly treats proposition 'bishop-succession-guarantees-apostolic-faith'. The work's affirms is attested from its own text. Excerpt: 'See that you all follow the bishop. Let that be deemed a proper Eucharist which is administered either by the bishop or by one to whom he ha'
clm-ignatius-affirms-episcopal-unity	cascade-curator	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'ignatius-of-antioch' and object 'episcopal-unity-grounds-church-unity'. Original note: Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-fasting	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-smyrn-1 from epistles-of-ignatius directly treats proposition 'fasting-is-required'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ignatius confesses that Christ was truly of the seed of David, truly born of a virgin, baptized by John that all righteousness m' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-incarnation	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ignatius-eph-7 from epistles-of-ignatius directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'There is one Physician who is possessed both of flesh and spirit; both made and not made; God existing in flesh; true life in death; both of'
clm-ignatius-affirms-judgment	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-eph-13 from epistles-of-ignatius directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Take heed, then, often to come together to give thanks to God and show forth His praise. For when you assemble frequently in the same place,' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-logos	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ignatius-eph-7 from epistles-of-ignatius directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'There is one Physician who is possessed both of flesh and spirit; both made and not made; God existing in flesh; true life in death; both of'
clm-ignatius-affirms-martyrdom-witness	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Ign. Rom. 7 models martyrdom as witness. [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-monarchical-bishop	cascade-curator	approved	2026-03-11	high	Ignatius consistently demands obedience to one bishop.
clm-ignatius-affirms-ordination	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-eph-13 from epistles-of-ignatius directly treats proposition 'ordination-conferred-by-laying-on-of-hands'. The work's affirms is attested from its own text. Excerpt: 'Take heed, then, often to come together to give thanks to God and show forth His praise. For when you assemble frequently in the same place,' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-ot-scripture	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-eph-13 from epistles-of-ignatius directly treats proposition 'old-testament-is-authoritative-scripture'. The work's affirms is attested from its own text. Excerpt: 'Take heed, then, often to come together to give thanks to God and show forth His praise. For when you assemble frequently in the same place,' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-repentance	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-eph-13 from epistles-of-ignatius directly treats proposition 'repentance-is-required'. The work's affirms is attested from its own text. Excerpt: 'Take heed, then, often to come together to give thanks to God and show forth His praise. For when you assemble frequently in the same place,' [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-rule-of-faith	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ignatius-magn-13 from epistles-of-ignatius directly treats proposition 'rule-of-faith-received-from-apostles'. The work's affirms is attested from its own text. Excerpt: 'Study to be established in the doctrines of the Lord and the apostles, that so all things, whatsoever you do, may prosper both in flesh and '
clm-ignatius-affirms-succession	cascade-curator	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'epistles-of-ignatius' and object 'apostolic-succession-transmits-faith'. Original note: Ign. Magn. 13 situates bishop in apostolic line. [confidence capped at medium: certainty=probable]
clm-ignatius-affirms-threefold	cascade-curator	approved	2026-03-11	high	Ignatius consistently uses bishop-presbyter-deacon triad.
clm-ignatius-bishop-antioch	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Already reviewed. Eusebius HE 3.36 and the letters themselves confirm Ignatius as bishop of Antioch. [confidence capped at medium: certainty=probable]
clm-ignatius-bishop-eucharist	cascade-curator	approved	2026-03-11	high	Ign. Smyrn. 8 requires bishop for valid Eucharist.
clm-ignatius-coworker-polycarp	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Ignatius wrote a personal letter to Polycarp from Troas. [confidence capped at medium: certainty=probable]
clm-ignatius-eph-affirms-eucharist-immortality	cascade-curator	approved	2026-03-11	high	Ign. Eph. 20: Eucharist as 'medicine of immortality'.
clm-ignatius-eph-affirms-virgin-birth	cascade-curator	approved	2026-03-11	high	Ign. Eph. 18-19 explicitly affirms virgin birth.
clm-ignatius-eucharist-flesh	cascade-curator	approved	2026-03-11	high	Ign. Smyrn. 7 says Eucharist is the flesh of Christ.
clm-ignatius-frequent-assembly	cascade-curator	approved	2026-03-11	high	Ign. Eph. 13 exhorts frequent Eucharistic assembly.
clm-ignatius-in-martyrdom	cascade-curator	approved	2026-03-11	high	Ignatius Ep. Rom. anticipates and seeks martyrdom at Rome.
clm-ignatius-martyrdom-at-rome	cascade-curator	approved	2026-03-11	high	Ignatius Ep. Rom. anticipates execution at Rome; universally accepted.
clm-ignatius-martyrdom-year	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Year for ignatius-martyrdom: – CE well-supported by passage psg-eusebius-he-3-36. Certainty probable. Excerpt: 'Paraphrase: Eusebius records Ignatius as bishop of Antioch after Peter, transported to Rome for martyrdom.'
clm-ignatius-member-antioch-church	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Ignatius identified as bishop of Antioch in all epistles. [confidence capped at medium: certainty=probable]
clm-ignatius-member-smyrna-route	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-ignatius-smyrn-affirms-passion	campaign5-heretics	approved	2025-01-15	high	Smyrnaeans 1-2 is among the clearest anti-docetic texts.
clm-irenaeus-active-lyons	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Irenaeus was bishop of Lyons; AH written there. [confidence capped at medium: certainty=probable]
clm-irenaeus-active-rome	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-3-3-2 explicitly places irenaeus-of-lyons in rome. Excerpt: 'Paraphrase: The tradition derived from the apostles of the very great, very ancient, universally known Church founded at' [confidence capped at medium: certainty=probable]
clm-irenaeus-active-smyrna	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-irenaeus-ah-affirms-apostolic-succession	cascade-curator	approved	2026-03-11	high	AH 3.3.1-4 is the definitive patristic text on apostolic succession.
clm-irenaeus-ah-affirms-baptism-regen	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-3-17-2 from against-heresies directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'This Spirit did descend upon the Lord as a dove; upon us also the same Spirit descended when we were baptized. And just as He who was born o' [confidence capped at medium: certainty=probable]
clm-irenaeus-ah-affirms-bodily-resurrection	cascade-curator	approved	2026-03-11	high	AH 5.2.2 explicitly defends bodily resurrection against Gnostics.
clm-irenaeus-ah-affirms-continual-prayer	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-4-18-1 from against-heresies directly treats proposition 'prayer-is-offered-without-ceasing'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The oblation of the Church is accounted a pure sacrifice acceptable to God throughout all the world — not that He needs it, but ' [confidence capped at medium: certainty=probable]
clm-irenaeus-ah-affirms-episcopal-chair	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-irenaeus-ah-3-3-1 from against-heresies directly treats proposition 'bishop-succession-guarantees-apostolic-faith'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: It is within the power of all in every Church to contemplate the tradition of the apostles manifested throughout the whole world'
clm-irenaeus-ah-affirms-eucharist-body-blood	cascade-curator	approved	2026-03-11	high	AH 5.2.2 links Eucharist to real body and blood.
clm-irenaeus-ah-affirms-eucharist-sacrifice	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-irenaeus-ah-4-18-1 from against-heresies directly treats proposition 'eucharist-is-sacrifice'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The oblation of the Church is accounted a pure sacrifice acceptable to God throughout all the world — not that He needs it, but '
clm-irenaeus-ah-affirms-eucharist-sunday	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-4-18-1 from against-heresies directly treats proposition 'eucharist-offered-on-sunday'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The oblation of the Church is accounted a pure sacrifice acceptable to God throughout all the world — not that He needs it, but ' [confidence capped at medium: certainty=probable]
clm-irenaeus-ah-affirms-fasting	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-3-4-1 from against-heresies directly treats proposition 'fasting-is-required'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The apostles lodged in the Church all things pertaining to truth as in a rich bank; she is the entrance to life, all others are ' [confidence capped at medium: certainty=probable]
